customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
C284392,623,1,4801.28,2,3,4,234,9,At Risk
C284435,224,1,7502.0,4,3,5,435,12,Loyal
C284486,408,1,35.84,3,3,1,331,7,Potential
C284549,556,1,47.07,2,3,1,231,6,At Risk
C284570,791,1,4801.28,1,3,4,134,8,At Risk
C284741,781,1,83.68,1,3,1,131,5,At Risk
C284792,73,1,130.75,5,3,2,532,10,Potential
C284794,751,1,4200.0,1,3,4,134,8,At Risk
C284998,429,1,1200.32,3,3,4,334,10,Loyal
C285241,249,1,5401.53,4,3,5,435,12,Loyal
C285291,551,1,2700.7200000000003,2,3,4,234,9,At Risk
C285305,566,1,4801.28,2,3,4,234,9,At Risk
C285335,774,1,40.66,1,3,1,131,5,At Risk
C285350,729,1,130.75,1,3,2,132,6,At Risk
C285433,449,1,47.07,3,3,1,331,7,Potential
C285569,624,1,4801.28,2,3,4,234,9,At Risk
C285578,181,1,40.66,4,3,1,431,8,Potential
C285644,575,1,4801.28,2,3,4,234,9,At Risk
C285683,580,1,20.92,2,3,1,231,6,At Risk
C285691,201,1,7502.0,4,3,5,435,12,Loyal
C285706,211,1,2400.68,4,3,4,434,11,Loyal
C285770,361,1,130.75,3,3,2,332,8,Potential
C285814,160,1,242.4,5,3,2,532,10,Potential
C285904,250,1,60.6,4,3,1,431,8,Potential
C285940,26,1,136.35000000000002,5,3,2,532,10,Potential
C285950,518,1,2700.7200000000003,2,3,4,234,9,At Risk
C285995,679,1,7502.0,1,3,5,135,9,At Risk
C286129,86,1,1200.32,5,3,4,534,12,Loyal
C286188,55,1,47.07,5,3,1,531,9,Potential
C286250,782,1,15.15,1,3,1,131,5,At Risk
C286431,405,1,4801.28,3,3,4,334,10,Loyal
C286439,516,1,7502.0,2,3,5,235,10,At Risk
C286556,748,1,187.68,1,3,2,132,6,At Risk
C286570,457,1,300.08,3,3,2,332,8,Potential
C286607,329,1,47.07,3,3,1,331,7,Potential
C286611,339,1,7502.0,3,3,5,335,11,Loyal
C286673,208,1,47.07,4,3,1,431,8,Potential
C286808,14,1,896.0,5,3,3,533,11,Loyal
C286914,737,1,2700.7200000000003,1,3,4,134,8,At Risk
C286964,571,1,4801.28,2,3,4,234,9,At Risk
C286984,231,1,2700.7200000000003,4,3,4,434,11,Loyal
C287117,22,1,2700.7200000000003,5,3,4,534,12,Loyal
C287139,582,1,130.75,2,3,2,232,7,At Risk
C287152,80,1,1200.32,5,3,4,534,12,Loyal
C287298,341,1,300.08,3,3,2,332,8,Potential
C287302,211,1,26250.0,4,3,5,435,12,Loyal
C287350,33,1,2700.7200000000003,5,3,4,534,12,Loyal
C287416,669,1,26250.0,1,3,5,135,9,At Risk
C287434,184,1,4801.28,4,3,4,434,11,Loyal
C287469,435,1,35.84,3,3,1,331,7,Potential
C287478,512,1,2400.68,2,3,4,234,9,At Risk
C287566,120,1,300.08,5,3,2,532,10,Potential
C287571,63,1,300.08,5,3,2,532,10,Potential
C287612,130,1,650.56,5,3,3,533,11,Loyal
C287614,491,1,15004.25,2,3,5,235,10,At Risk
C287643,20,1,60.6,5,3,1,531,9,Potential
C287651,574,1,5.23,2,3,1,231,6,At Risk
C287679,550,1,7502.0,2,3,5,235,10,At Risk
C287719,170,1,83.68,4,3,1,431,8,Potential
C287749,269,1,300.08,4,3,2,432,9,Potential
C287762,190,1,378.75,4,3,3,433,10,Loyal
C287851,437,1,143.36,3,3,2,332,8,Potential
C287975,376,1,136.35000000000002,3,3,2,332,8,Potential
C287988,728,1,5401.53,1,3,5,135,9,At Risk
C288060,726,1,162.64,1,3,2,132,6,At Risk
C288071,18,1,4801.28,5,3,4,534,12,Loyal
C288107,475,1,4801.28,3,3,4,334,10,Loyal
C288332,588,1,11.73,2,3,1,231,6,At Risk
C288387,522,1,1200.32,2,3,4,234,9,At Risk
C288389,494,1,5401.53,2,3,5,235,10,At Risk
C288390,540,1,322.56,2,3,3,233,8,At Risk
C288417,196,1,143.36,4,3,2,432,9,Potential
C288504,19,1,1016.5,5,3,3,533,11,Loyal
C288566,346,1,83.68,3,3,1,331,7,Potential
C288568,564,1,162.64,2,3,2,232,7,At Risk
C288579,39,1,20.92,5,3,1,531,9,Potential
C288725,482,1,300.08,2,3,2,232,7,At Risk
C288757,762,1,4801.28,1,3,4,134,8,At Risk
C288923,664,1,1200.32,1,3,4,134,8,At Risk
C289038,150,1,16800.0,5,3,5,535,13,Loyal
C289055,69,1,7502.0,5,3,5,535,13,Loyal
C289058,3,1,20.92,5,3,1,531,9,Potential
C289069,656,1,1016.5,1,3,3,133,7,At Risk
C289298,695,1,130.75,1,3,2,132,6,At Risk
C289303,430,1,5.23,3,3,1,331,7,Potential
C289488,694,1,300.08,1,3,2,132,6,At Risk
C289531,705,1,5401.53,1,3,5,135,9,At Risk
C289569,125,1,83.68,5,3,1,531,9,Potential
C289601,414,1,20.92,3,3,1,331,7,Potential
C289633,44,1,9450.0,5,3,5,535,13,Loyal
C289661,121,1,162.64,5,3,2,532,10,Potential
C289791,488,1,896.0,2,3,3,233,8,At Risk
C290147,48,1,365.94,5,3,3,533,11,Loyal
C290195,500,1,573.44,2,3,3,233,8,At Risk
C290218,687,1,4200.0,1,4,4,144,9,At Risk
C290348,630,1,35.84,2,4,1,241,7,At Risk
C290521,492,1,2700.7200000000003,2,4,4,244,10,At Risk
C290525,2,1,300.08,5,4,2,542,11,Potential
C290597,632,1,573.44,2,4,3,243,9,At Risk
C290626,226,1,20.92,4,4,1,441,9,Potential
C290728,183,1,83.68,4,4,1,441,9,Potential
C290733,83,1,2700.7200000000003,5,4,4,544,13,Champions
C290766,411,1,2700.7200000000003,3,4,4,344,11,Loyal
C290804,38,1,5401.53,5,4,5,545,14,Champions
C290859,608,1,650.56,2,4,3,243,9,At Risk
C290981,219,1,2700.7200000000003,4,4,4,444,12,Champions
C291030,87,1,573.44,5,4,3,543,12,Loyal
C291072,450,1,1200.32,3,4,4,344,11,Loyal
C291111,220,1,322.56,4,4,3,443,11,Loyal
C291151,159,1,83.68,5,4,1,541,10,Potential
C291224,239,1,187.68,4,4,2,442,10,Potential
C291302,74,1,162.64,5,4,2,542,11,Potential
C291487,95,1,300.08,5,4,2,542,11,Potential
C291620,689,1,365.94,1,4,3,143,8,At Risk
C291656,494,1,365.94,2,4,3,243,9,At Risk
C291691,566,1,650.56,2,4,3,243,9,At Risk
C291699,743,1,35.84,1,4,1,141,6,At Risk
C291793,689,1,5.23,1,4,1,141,6,At Risk
C291887,637,1,5.23,2,4,1,241,7,At Risk
C291979,722,1,573.44,1,4,3,143,8,At Risk
C292055,522,1,130.75,2,4,2,242,8,At Risk
C292127,139,1,7502.0,5,4,5,545,14,Champions
C292159,5,1,365.94,5,4,3,543,12,Loyal
C292330,223,1,896.0,4,4,3,443,11,Loyal
C292366,634,1,7502.0,2,4,5,245,11,At Risk
C292377,642,1,2700.7200000000003,1,4,4,144,9,At Risk
C292448,740,1,2700.7200000000003,1,4,4,144,9,At Risk
C292498,357,1,40.66,3,4,1,341,8,Potential
C292579,29,1,365.94,5,4,3,543,12,Loyal
C292663,207,1,162.64,4,4,2,442,10,Potential
C292697,762,1,40.66,1,4,1,141,6,At Risk
C292819,642,1,1016.5,1,4,3,143,8,At Risk
C292964,197,1,20.92,4,4,1,441,9,Potential
C293120,598,1,300.08,2,4,2,242,8,At Risk
C293134,417,1,1016.5,3,4,3,343,10,Loyal
C293158,662,1,40.66,1,4,1,141,6,At Risk
C293213,389,1,1200.32,3,4,4,344,11,Loyal
C293253,666,1,650.56,1,4,3,143,8,At Risk
C293285,323,1,378.75,3,4,3,343,10,Loyal
C293291,710,1,1200.32,1,4,4,144,9,At Risk
C293373,152,1,2700.7200000000003,5,4,4,544,13,Champions
C293469,160,1,1200.32,5,4,4,544,13,Champions
C293503,234,1,2700.7200000000003,4,4,4,444,12,Champions
C293509,183,1,1200.32,4,4,4,444,12,Champions
C293531,792,1,187.68,1,4,2,142,7,At Risk
C293570,302,1,143.36,4,4,2,442,10,Potential
C293581,742,1,162.64,1,4,2,142,7,At Risk
C293777,329,1,1200.32,3,4,4,344,11,Loyal
C293839,452,1,2400.68,3,4,4,344,11,Loyal
C293909,673,1,47.07,1,4,1,141,6,At Risk
C293973,12,1,40.66,5,4,1,541,10,Potential
C294037,716,1,4801.28,1,4,4,144,9,At Risk
C294110,179,1,7502.0,4,4,5,445,13,Champions
C294114,741,1,365.94,1,4,3,143,8,At Risk
C294231,151,1,1016.5,5,4,3,543,12,Loyal
C294266,270,1,365.94,4,4,3,443,11,Loyal
C294439,257,1,35.84,4,4,1,441,9,Potential
C294484,41,1,365.94,5,4,3,543,12,Loyal
C294528,511,1,4801.28,2,4,4,244,10,At Risk
C294650,717,1,650.56,1,4,3,143,8,At Risk
C294774,681,1,4801.28,1,4,4,144,9,At Risk
C294786,3,1,35.84,5,4,1,541,10,Potential
C294805,519,1,40.66,2,4,1,241,7,At Risk
C294857,89,1,130.75,5,4,2,542,11,Potential
C294946,12,1,15004.25,5,4,5,545,14,Champions
C294953,45,1,300.08,5,4,2,542,11,Potential
C295005,464,1,143.36,3,4,2,342,9,Potential
C295017,19,1,40.66,5,4,1,541,10,Potential
C295079,323,1,130.75,3,4,2,342,9,Potential
C295146,644,1,2400.68,1,4,4,144,9,At Risk
C295150,198,1,162.64,4,4,2,442,10,Potential
C295215,319,1,20.92,3,4,1,341,8,Potential
C295274,415,1,365.94,3,4,3,343,10,Loyal
C295340,679,1,300.08,1,4,2,142,7,At Risk
C295359,577,1,300.08,2,4,2,242,8,At Risk
C295417,278,1,7502.0,4,4,5,445,13,Champions
C295421,668,1,2700.7200000000003,1,4,4,144,9,At Risk
C295426,20,1,650.56,5,4,3,543,12,Loyal
C295457,740,1,5.23,1,4,1,141,6,At Risk
C295601,163,1,4801.28,4,4,4,444,12,Champions
C295697,391,1,2700.7200000000003,3,4,4,344,11,Loyal
C295716,442,1,1016.5,3,4,3,343,10,Loyal
C295871,284,1,600.17,4,4,3,443,11,Loyal
C295887,458,1,7502.0,3,4,5,345,12,Loyal
C295944,247,1,1200.32,4,4,4,444,12,Champions
C295977,337,1,2700.7200000000003,3,4,4,344,11,Loyal
C295983,429,1,378.75,3,4,3,343,10,Loyal
C296011,110,1,896.0,5,4,3,543,12,Loyal
C296054,612,1,300.08,2,4,2,242,8,At Risk
C296066,688,1,5.23,1,4,1,141,6,At Risk
C296067,10,1,4801.28,5,4,4,544,13,Champions
C296081,589,1,4801.28,2,4,4,244,10,At Risk
C296233,609,1,40.66,2,4,1,241,7,At Risk
C296235,743,1,1200.32,1,4,4,144,9,At Risk
C296279,770,1,83.68,1,4,1,141,6,At Risk
C296372,487,1,1200.32,2,4,4,244,10,At Risk
C296437,11,1,7502.0,5,4,5,545,14,Champions
C296440,736,1,300.08,1,4,2,142,7,At Risk
C296492,98,1,600.17,5,4,3,543,12,Loyal
C296729,46,1,2700.7200000000003,5,4,4,544,13,Champions
C296741,401,1,2700.7200000000003,3,4,4,344,11,Loyal
C296768,88,1,1200.32,5,4,4,544,13,Champions
C296868,567,1,300.08,2,4,2,242,8,At Risk
C296875,518,1,365.94,2,4,3,243,9,At Risk
C297032,177,1,20.92,4,4,1,441,9,Potential
C297137,207,1,47.07,4,4,1,441,9,Potential
C297272,488,1,35.84,2,4,1,241,7,At Risk
C297375,159,1,9602.72,5,4,5,545,14,Champions
C297409,580,1,9450.0,2,4,5,245,11,At Risk
C297474,706,1,20.92,1,4,1,141,6,At Risk
C297486,448,1,60.6,3,4,1,341,8,Potential
C297534,187,1,2700.7200000000003,4,4,4,444,12,Champions
C297610,26,1,4801.28,5,4,4,544,13,Champions
C297673,576,1,143.36,2,4,2,242,8,At Risk
C297770,286,1,7502.0,4,4,5,445,13,Champions
C297815,361,1,242.4,3,4,2,342,9,Potential
C297854,1,1,187.68,5,4,2,542,11,Potential
C297896,378,1,7502.0,3,4,5,345,12,Loyal
C298093,601,1,20.92,2,4,1,241,7,At Risk
C298103,260,1,130.75,4,4,2,442,10,Potential
C298142,56,1,378.75,5,4,3,543,12,Loyal
C298184,234,1,7502.0,4,4,5,445,13,Champions
C298201,467,1,83.68,3,4,1,341,8,Potential
C298380,356,1,40.66,3,4,1,341,8,Potential
C298383,468,1,1200.32,3,4,4,344,11,Loyal
C298387,294,1,7502.0,4,4,5,445,13,Champions
C298478,131,1,5.23,5,4,1,541,10,Potential
C298481,22,1,1016.5,5,4,3,543,12,Loyal
C298485,317,1,5.23,3,4,1,341,8,Potential
C298518,759,1,5401.53,1,4,5,145,10,At Risk
C298529,415,1,60.6,3,4,1,341,8,Potential
C298541,376,1,1016.5,3,4,3,343,10,Loyal
C298557,547,1,162.64,2,4,2,242,8,At Risk
C298701,33,1,143.36,5,4,2,542,11,Potential
C298715,350,1,600.17,3,4,3,343,10,Loyal
C298742,331,1,7502.0,3,4,5,345,12,Loyal
C298866,756,1,47.07,1,4,1,141,6,At Risk
C298873,666,1,130.75,1,4,2,142,7,At Risk
C298880,545,1,4801.28,2,4,4,244,10,At Risk
C298921,556,1,300.08,2,4,2,242,8,At Risk
C298970,82,1,5401.53,5,4,5,545,14,Champions
C299040,276,1,20.92,4,4,1,441,9,Potential
C299336,348,1,650.56,3,4,3,343,10,Loyal
C299407,202,1,2400.68,4,4,4,444,12,Champions
C299571,214,1,1200.32,4,4,4,444,12,Champions
C299578,495,1,7502.0,2,4,5,245,11,At Risk
C299695,592,1,35.84,2,4,1,241,7,At Risk
C299725,585,1,1200.32,2,4,4,244,10,At Risk
C299813,9,1,600.17,5,4,3,543,12,Loyal
C299820,435,1,4200.0,3,4,4,344,11,Loyal
C299846,232,1,40.66,4,4,1,441,9,Potential
C299848,714,1,35.84,1,4,1,141,6,At Risk
C299944,424,1,650.56,3,4,3,343,10,Loyal
C299968,565,1,2700.7200000000003,2,4,4,244,10,At Risk
C300003,560,1,2700.7200000000003,2,4,4,244,10,At Risk
C300061,346,1,2700.7200000000003,3,4,4,344,11,Loyal
C300121,132,1,7502.0,5,4,5,545,14,Champions
C300184,92,1,9602.72,5,4,5,545,14,Champions
C300198,510,1,47.07,2,4,1,241,7,At Risk
C300375,252,1,2700.7200000000003,4,4,4,444,12,Champions
C300399,547,1,16800.0,2,4,5,245,11,At Risk
C300429,411,1,7502.0,3,4,5,345,12,Loyal
C300441,509,1,4801.28,2,4,4,244,10,At Risk
C300509,457,1,4801.28,3,4,4,344,11,Loyal
C300550,424,1,47.07,3,4,1,341,8,Potential
C300605,668,1,83.68,1,4,1,141,6,At Risk
C300621,50,1,7502.0,5,4,5,545,14,Champions
C300625,373,1,7502.0,3,4,5,345,12,Loyal
C300832,52,1,2700.7200000000003,5,4,4,544,13,Champions
C300834,624,1,20.92,2,4,1,241,7,At Risk
C300869,576,1,26250.0,2,4,5,245,11,At Risk
C300888,591,1,16800.0,2,4,5,245,11,At Risk
C300891,388,1,1200.32,3,4,4,344,11,Loyal
C301090,740,1,46.92,1,4,1,141,6,At Risk
C301094,399,1,47.07,3,4,1,341,8,Potential
C301157,280,1,143.36,4,4,2,442,10,Potential
C301209,97,1,136.35000000000002,5,4,2,542,11,Potential
C301224,523,1,4200.0,2,4,4,244,10,At Risk
C301225,791,1,47.07,1,4,1,141,6,At Risk
C301247,282,1,47.07,4,4,1,441,9,Potential
C301285,475,1,83.68,3,4,1,341,8,Potential
C301302,187,1,1200.32,4,4,4,444,12,Champions
C301516,236,1,7502.0,4,4,5,445,13,Champions
C301527,254,1,130.75,4,4,2,442,10,Potential
C301867,649,1,2700.7200000000003,1,4,4,144,9,At Risk
C301979,675,1,83.68,1,4,1,141,6,At Risk
C302107,245,1,4801.28,4,4,4,444,12,Champions
C302259,87,1,4801.28,5,4,4,544,13,Champions
C302318,660,1,4801.28,1,4,4,144,9,At Risk
C302325,767,1,7502.0,1,4,5,145,10,At Risk
C302326,436,1,300.08,3,4,2,342,9,Potential
C302407,338,1,300.08,3,4,2,342,9,Potential
C302421,50,1,162.64,5,4,2,542,11,Potential
C302513,264,1,300.08,4,4,2,442,10,Potential
C302546,59,1,2700.7200000000003,5,4,4,544,13,Champions
C302627,275,1,300.08,4,4,2,442,10,Potential
C302630,697,1,242.4,1,4,2,142,7,At Risk
C302635,516,1,35.84,2,4,1,241,7,At Risk
C302709,378,1,4801.28,3,4,4,344,11,Loyal
C302752,278,1,2700.7200000000003,4,4,4,444,12,Champions
C302795,262,1,600.17,4,4,3,443,11,Loyal
C302927,191,1,300.08,4,4,2,442,10,Potential
C303057,714,1,1200.32,1,4,4,144,9,At Risk
C303245,313,1,2700.7200000000003,3,4,4,344,11,Loyal
C303351,604,1,300.08,2,4,2,242,8,At Risk
C303454,642,1,46.92,1,4,1,141,6,At Risk
C303489,275,1,2700.7200000000003,4,4,4,444,12,Champions
C303503,310,1,5.23,3,4,1,341,8,Potential
C303504,554,1,1200.32,2,4,4,244,10,At Risk
C303580,602,1,20.92,2,4,1,241,7,At Risk
C303675,736,1,365.94,1,4,3,143,8,At Risk
C303741,239,1,4801.28,4,4,4,444,12,Champions
C303745,91,1,1200.32,5,4,4,544,13,Champions
C303763,109,1,1016.5,5,4,3,543,12,Loyal
C303814,8,1,650.56,5,4,3,543,12,Loyal
C303816,125,1,650.56,5,4,3,543,12,Loyal
C303884,657,1,650.56,1,4,3,143,8,At Risk
C303984,722,1,5.23,1,4,1,141,6,At Risk
C304245,208,1,1016.5,4,4,3,443,11,Loyal
C304266,222,1,130.75,4,4,2,442,10,Potential
C304293,375,1,1200.32,3,4,4,344,11,Loyal
C304296,628,1,4801.28,2,4,4,244,10,At Risk
C304307,557,1,7502.0,2,4,5,245,11,At Risk
C304312,689,1,300.08,1,4,2,142,7,At Risk
C304432,442,1,60.6,3,4,1,341,8,Potential
C304448,531,1,1200.32,2,4,4,244,10,At Risk
C304458,666,1,300.08,1,4,2,142,7,At Risk
C304459,652,1,365.94,1,4,3,143,8,At Risk
C304483,764,1,4801.28,1,4,4,144,9,At Risk
C304504,76,1,2700.7200000000003,5,4,4,544,13,Champions
C304517,227,1,650.56,4,4,3,443,11,Loyal
C304529,85,1,9450.0,5,4,5,545,14,Champions
C304549,651,1,600.17,1,4,3,143,8,At Risk
C304652,344,1,47.07,3,4,1,341,8,Potential
C304859,438,1,1050.0,3,4,3,343,10,Loyal
C305005,451,1,20.92,3,4,1,341,8,Potential
C305027,154,1,26250.0,5,4,5,545,14,Champions
C305030,532,1,40.66,2,4,1,241,7,At Risk
C305173,266,1,300.08,4,4,2,442,10,Potential
C305220,723,1,4801.28,1,4,4,144,9,At Risk
C305329,335,1,4801.28,3,4,4,344,11,Loyal
C305359,721,1,896.0,1,4,3,143,8,At Risk
C305535,524,1,2700.7200000000003,2,4,4,244,10,At Risk
C305545,368,1,162.64,3,4,2,342,9,Potential
C305562,639,1,40.66,2,4,1,241,7,At Risk
C305576,423,1,15.15,3,4,1,341,8,Potential
C305585,563,1,650.56,2,4,3,243,9,At Risk
C305598,148,1,47.07,5,4,1,541,10,Potential
C305633,111,1,2700.7200000000003,5,4,4,544,13,Champions
C305799,494,1,7502.0,2,4,5,245,11,At Risk
C305812,116,1,300.08,5,4,2,542,11,Potential
C305833,265,1,2700.7200000000003,4,4,4,444,12,Champions
C305888,506,1,15004.25,2,4,5,245,11,At Risk
C305889,317,1,365.94,3,4,3,343,10,Loyal
C305935,384,1,11.73,3,4,1,341,8,Potential
C305976,328,1,7502.0,3,4,5,345,12,Loyal
C306096,313,1,4801.28,3,4,4,344,11,Loyal
C306181,634,1,2700.7200000000003,2,4,4,244,10,At Risk
C306259,344,1,365.94,3,4,3,343,10,Loyal
C306271,293,1,5.23,4,4,1,441,9,Potential
C306273,52,1,7502.0,5,4,5,545,14,Champions
C306283,115,1,300.08,5,4,2,542,11,Potential
C306536,133,1,35.84,5,4,1,541,10,Potential
C306575,556,1,35.84,2,4,1,241,7,At Risk
C306656,279,1,1200.32,4,4,4,444,12,Champions
C306769,83,1,2700.7200000000003,5,4,4,544,13,Champions
C306902,309,1,5401.53,4,4,5,445,13,Champions
C307006,676,1,47.07,1,4,1,141,6,At Risk
C307043,670,1,2700.7200000000003,1,4,4,144,9,At Risk
C307146,719,1,9450.0,1,4,5,145,10,At Risk
C307271,302,1,2700.7200000000003,4,4,4,444,12,Champions
C307353,54,1,365.94,5,4,3,543,12,Loyal
C307361,261,1,60.6,4,4,1,441,9,Potential
C307440,515,1,1200.32,2,4,4,244,10,At Risk
C307537,598,1,322.56,2,4,3,243,9,At Risk
C307538,780,1,2700.7200000000003,1,4,4,144,9,At Risk
C307609,635,1,600.17,2,4,3,243,9,At Risk
C307637,11,1,83.68,5,4,1,541,10,Potential
C307720,48,1,105.57,5,4,2,542,11,Potential
C307778,484,1,300.08,2,4,2,242,8,At Risk
C307835,552,1,162.64,2,4,2,242,8,At Risk
C307870,400,1,5401.53,3,4,5,345,12,Loyal
C307906,295,1,162.64,4,4,2,442,10,Potential
C307940,568,1,1200.32,2,4,4,244,10,At Risk
C308026,443,1,11.73,3,4,1,341,8,Potential
C308027,671,1,896.0,1,4,3,143,8,At Risk
C308118,651,1,35.84,1,4,1,141,6,At Risk
C308132,411,1,4801.28,3,4,4,344,11,Loyal
C308343,279,1,1200.32,4,4,4,444,12,Champions
C308344,500,1,9602.72,2,4,5,245,11,At Risk
C308443,275,1,4801.28,4,4,4,444,12,Champions
C308695,323,1,187.68,3,4,2,342,9,Potential
C308729,177,1,573.44,4,4,3,443,11,Loyal
C308742,112,1,130.75,5,4,2,542,11,Potential
C308764,723,1,105.57,1,4,2,142,7,At Risk
C308774,76,1,20.92,5,4,1,541,10,Potential
C308838,675,1,40.66,1,4,1,141,6,At Risk
C308844,170,1,1050.0,4,4,3,443,11,Loyal
C308884,625,1,2400.68,2,4,4,244,10,At Risk
C308897,179,1,16800.0,4,4,5,445,13,Champions
C309042,620,1,1200.32,2,4,4,244,10,At Risk
C309074,153,1,4200.0,5,4,4,544,13,Champions
C309088,517,1,2700.7200000000003,2,4,4,244,10,At Risk
C309165,378,1,300.08,3,4,2,342,9,Potential
C309187,34,1,7502.0,5,4,5,545,14,Champions
C309229,394,1,83.68,3,4,1,341,8,Potential
C309263,556,1,378.75,2,4,3,243,9,At Risk
C309266,606,1,47.07,2,4,1,241,7,At Risk
C309317,420,1,896.0,3,4,3,343,10,Loyal
C309345,82,1,600.17,5,4,3,543,12,Loyal
C309357,349,1,130.75,3,4,2,342,9,Potential
C309463,732,1,300.08,1,4,2,142,7,At Risk
C309541,88,1,47.07,5,4,1,541,10,Potential
C309608,536,1,1200.32,2,4,4,244,10,At Risk
C309799,352,1,650.56,3,4,3,343,10,Loyal
C309874,755,1,322.56,1,4,3,143,8,At Risk
C309926,180,1,15004.25,4,4,5,445,13,Champions
C309927,56,1,600.17,5,4,3,543,12,Loyal
C310174,718,1,300.08,1,4,2,142,7,At Risk
C310356,447,1,1200.32,3,4,4,344,11,Loyal
C310582,294,1,35.84,4,4,1,441,9,Potential
C310803,212,1,5.23,4,4,1,441,9,Potential
C310868,755,1,2400.68,1,4,4,144,9,At Risk
C310889,556,1,4801.28,2,4,4,244,10,At Risk
C311074,71,1,896.0,5,4,3,543,12,Loyal
C311187,26,1,105.57,5,4,2,542,11,Potential
C311196,518,1,1016.5,2,4,3,243,9,At Risk
C311251,768,1,16800.0,1,4,5,145,10,At Risk
C311379,610,1,650.56,2,4,3,243,9,At Risk
C311616,340,1,293.25,3,4,2,342,9,Potential
C311653,592,1,1016.5,2,4,3,243,9,At Risk
C311764,642,1,9602.72,1,4,5,145,10,At Risk
C311865,555,1,365.94,2,4,3,243,9,At Risk
C311876,224,1,1200.32,4,4,4,444,12,Champions
C311893,726,1,11.73,1,4,1,141,6,At Risk
C311992,35,1,300.08,5,4,2,542,11,Potential
C312116,621,1,1200.32,2,4,4,244,10,At Risk
C312196,309,1,896.0,4,4,3,443,11,Loyal
C312388,499,1,1200.32,2,4,4,244,10,At Risk
C312415,536,1,60.6,2,4,1,241,7,At Risk
C312583,694,1,300.08,1,4,2,142,7,At Risk
C312599,137,1,300.08,5,4,2,542,11,Potential
C312644,754,1,600.17,1,4,3,143,8,At Risk
C312648,682,1,573.44,1,4,3,143,8,At Risk
C312663,217,1,242.4,4,4,2,442,10,Potential
C312755,147,1,7502.0,5,4,5,545,14,Champions
C312788,642,1,5.23,1,4,1,141,6,At Risk
C312813,500,1,130.75,2,4,2,242,8,At Risk
C312846,539,1,83.68,2,4,1,241,7,At Risk
C312876,619,1,4801.28,2,4,4,244,10,At Risk
C312889,381,1,1200.32,3,4,4,344,11,Loyal
C312903,248,1,20.92,4,4,1,441,9,Potential
C312945,122,1,4801.28,5,4,4,544,13,Champions
C312976,494,1,573.44,2,4,3,243,9,At Risk
C313039,279,1,60.6,4,4,1,441,9,Potential
C313105,592,1,300.08,2,4,2,242,8,At Risk
C313142,332,1,4801.28,3,4,4,344,11,Loyal
C313265,732,1,47.07,1,4,1,141,6,At Risk
C313367,651,1,4801.28,1,4,4,144,9,At Risk
C313383,639,1,130.75,2,4,2,242,8,At Risk
C313399,64,1,378.75,5,4,3,543,12,Loyal
C313435,568,1,4801.28,2,4,4,244,10,At Risk
C313457,456,1,4801.28,3,4,4,344,11,Loyal
C313522,313,1,16800.0,3,4,5,345,12,Loyal
C313586,699,1,300.08,1,4,2,142,7,At Risk
C313589,22,1,322.56,5,4,3,543,12,Loyal
C313694,135,1,1050.0,5,4,3,543,12,Loyal
C313899,772,1,896.0,1,4,3,143,8,At Risk
C314135,70,1,378.75,5,4,3,543,12,Loyal
C314212,115,1,4801.28,5,4,4,544,13,Champions
C314347,306,1,47.07,4,4,1,441,9,Potential
C314375,481,1,9602.72,2,4,5,245,11,At Risk
C314464,416,1,650.56,3,4,3,343,10,Loyal
C314521,472,1,4200.0,3,4,4,344,11,Loyal
C314560,724,1,83.68,1,4,1,141,6,At Risk
C314615,184,1,1200.32,4,4,4,444,12,Champions
C314750,160,1,83.68,5,4,1,541,10,Potential
C314808,193,1,1200.32,4,4,4,444,12,Champions
C314810,634,1,2700.7200000000003,2,4,4,244,10,At Risk
C314818,17,1,1016.5,5,4,3,543,12,Loyal
C314924,68,1,40.66,5,4,1,541,10,Potential
C315034,474,1,4801.28,3,4,4,344,11,Loyal
C315262,79,1,2400.68,5,4,4,544,13,Champions
C315311,627,1,187.68,2,4,2,242,8,At Risk
C315368,188,1,130.75,4,4,2,442,10,Potential
C315434,105,1,5.23,5,4,1,541,10,Potential
C315453,351,1,130.75,3,4,2,342,9,Potential
C315517,185,1,130.75,4,4,2,442,10,Potential
C315861,84,1,4200.0,5,4,4,544,13,Champions
C315915,145,1,40.66,5,4,1,541,10,Potential
C315979,181,1,4801.28,4,4,4,444,12,Champions
C316071,428,1,40.66,3,4,1,341,8,Potential
C316146,448,1,2700.7200000000003,3,4,4,344,11,Loyal
C316179,603,1,130.75,2,4,2,242,8,At Risk
C316208,541,1,322.56,2,4,3,243,9,At Risk
C316323,77,1,378.75,5,4,3,543,12,Loyal
C316375,782,1,1050.0,1,4,3,143,8,At Risk
C316403,622,1,9602.72,2,4,5,245,11,At Risk
C316475,133,1,5.23,5,4,1,541,10,Potential
C316484,244,1,4200.0,4,4,4,444,12,Champions
C316493,124,1,573.44,5,4,3,543,12,Loyal
C316560,256,1,15004.25,4,4,5,445,13,Champions
C316581,797,1,20.92,1,4,1,141,6,At Risk
C316606,702,1,40.66,1,4,1,141,6,At Risk
C316607,283,1,896.0,4,4,3,443,11,Loyal
C316610,397,1,130.75,3,4,2,342,9,Potential
C316660,445,1,83.68,3,4,1,341,8,Potential
C316726,595,1,16800.0,2,4,5,245,11,At Risk
C316730,270,1,573.44,4,4,3,443,11,Loyal
