customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment,churn_risk,priority_score
C293158,662,1,40.66,1,4,1,6,At Risk,high,30
C293213,389,1,1200.32,3,4,4,11,Loyal,high,67.5
C293253,666,1,650.56,1,4,3,8,At Risk,high,45
C293285,323,1,378.75,3,4,3,10,Loyal,high,60
C293291,710,1,1200.32,1,4,4,9,At Risk,high,52.5
C293373,152,1,2700.72,5,4,4,13,Champions,medium,82.5
C293469,160,1,1200.32,5,4,4,13,Champions,medium,82.5
C293503,234,1,2700.72,4,4,4,12,Champions,high,75
C293509,183,1,1200.32,4,4,4,12,Champions,high,75
C293531,792,1,187.68,1,4,2,7,At Risk,high,37.5
C293570,302,1,143.36,4,4,2,10,Potential,high,60
C293581,742,1,162.64,1,4,2,7,At Risk,high,37.5
C293777,329,1,1200.32,3,4,4,11,Loyal,high,67.5
C293839,452,1,2400.68,3,4,4,11,Loyal,high,67.5
C293909,673,1,47.07,1,4,1,6,At Risk,high,30
C293973,12,1,40.66,5,4,1,10,Potential,low,60
C294037,716,1,4801.28,1,4,4,9,At Risk,high,52.5
C294110,179,1,7502,4,4,5,13,Champions,medium,82.5
C294114,741,1,365.94,1,4,3,8,At Risk,high,45
C294231,151,1,1016.5,5,4,3,12,Loyal,medium,75
C294266,270,1,365.94,4,4,3,11,Loyal,high,67.5
C294439,257,1,35.84,4,4,1,9,Potential,high,52.5
C294484,41,1,365.94,5,4,3,12,Loyal,low,75
C294528,511,1,4801.28,2,4,4,10,At Risk,high,60
C294650,717,1,650.56,1,4,3,8,At Risk,high,45
C294774,681,1,4801.28,1,4,4,9,At Risk,high,52.5
C294786,3,1,35.84,5,4,1,10,Potential,low,60
C294805,519,1,40.66,2,4,1,7,At Risk,high,37.5
C294857,89,1,130.75,5,4,2,11,Potential,low,67.5
C294946,12,1,15004.25,5,4,5,14,Champions,low,90
C294953,45,1,300.08,5,4,2,11,Potential,low,67.5
C295005,464,1,143.36,3,4,2,9,Potential,high,52.5
C295017,19,1,40.66,5,4,1,10,Potential,low,60
C295079,323,1,130.75,3,4,2,9,Potential,high,52.5
C295146,644,1,2400.68,1,4,4,9,At Risk,high,52.5
C295150,198,1,162.64,4,4,2,10,Potential,high,60
C295215,319,1,20.92,3,4,1,8,Potential,high,45
C295274,415,1,365.94,3,4,3,10,Loyal,high,60
C295340,679,1,300.08,1,4,2,7,At Risk,high,37.5
C295359,577,1,300.08,2,4,2,8,At Risk,high,45
C295417,278,1,7502,4,4,5,13,Champions,high,82.5
C295421,668,1,2700.72,1,4,4,9,At Risk,high,52.5
C295426,20,1,650.56,5,4,3,12,Loyal,low,75
C295457,740,1,5.23,1,4,1,6,At Risk,high,30
C295601,163,1,4801.28,4,4,4,12,Champions,medium,75
C295697,391,1,2700.72,3,4,4,11,Loyal,high,67.5
C295716,442,1,1016.5,3,4,3,10,Loyal,high,60
C295871,284,1,600.17,4,4,3,11,Loyal,high,67.5
C295887,458,1,7502,3,4,5,12,Loyal,high,75
C295944,247,1,1200.32,4,4,4,12,Champions,high,75
C295977,337,1,2700.72,3,4,4,11,Loyal,high,67.5
C295983,429,1,378.75,3,4,3,10,Loyal,high,60
C296011,110,1,896,5,4,3,12,Loyal,medium,75
C296054,612,1,300.08,2,4,2,8,At Risk,high,45
C296066,688,1,5.23,1,4,1,6,At Risk,high,30
C296067,10,1,4801.28,5,4,4,13,Champions,low,82.5
C296081,589,1,4801.28,2,4,4,10,At Risk,high,60
C296233,609,1,40.66,2,4,1,7,At Risk,high,37.5
C296235,743,1,1200.32,1,4,4,9,At Risk,high,52.5
C296279,770,1,83.68,1,4,1,6,At Risk,high,30
C296372,487,1,1200.32,2,4,4,10,At Risk,high,60
C296437,11,1,7502,5,4,5,14,Champions,low,90
C296440,736,1,300.08,1,4,2,7,At Risk,high,37.5
C296492,98,1,600.17,5,4,3,12,Loyal,medium,75
C296729,46,1,2700.72,5,4,4,13,Champions,low,82.5
C296741,401,1,2700.72,3,4,4,11,Loyal,high,67.5
C296768,88,1,1200.32,5,4,4,13,Champions,low,82.5
C296868,567,1,300.08,2,4,2,8,At Risk,high,45
C296875,518,1,365.94,2,4,3,9,At Risk,high,52.5
C297032,177,1,20.92,4,4,1,9,Potential,medium,52.5
C297137,207,1,47.07,4,4,1,9,Potential,high,52.5
C297272,488,1,35.84,2,4,1,7,At Risk,high,37.5
C297375,159,1,9602.72,5,4,5,14,Champions,medium,90
C297409,580,1,9450,2,4,5,11,At Risk,high,67.5
C297474,706,1,20.92,1,4,1,6,At Risk,high,30
C297486,448,1,60.6,3,4,1,8,Potential,high,45
C297534,187,1,2700.72,4,4,4,12,Champions,high,75
C297610,26,1,4801.28,5,4,4,13,Champions,low,82.5
C297673,576,1,143.36,2,4,2,8,At Risk,high,45
C297770,286,1,7502,4,4,5,13,Champions,high,82.5
C297815,361,1,242.4,3,4,2,9,Potential,high,52.5
C297854,1,1,187.68,5,4,2,11,Potential,low,67.5
C297896,378,1,7502,3,4,5,12,Loyal,high,75
C298093,601,1,20.92,2,4,1,7,At Risk,high,37.5
C298103,260,1,130.75,4,4,2,10,Potential,high,60
C298142,56,1,378.75,5,4,3,12,Loyal,low,75
C298184,234,1,7502,4,4,5,13,Champions,high,82.5
C298201,467,1,83.68,3,4,1,8,Potential,high,45
C298380,356,1,40.66,3,4,1,8,Potential,high,45
C298383,468,1,1200.32,3,4,4,11,Loyal,high,67.5
C298387,294,1,7502,4,4,5,13,Champions,high,82.5
C298478,131,1,5.23,5,4,1,10,Potential,medium,60
C298481,22,1,1016.5,5,4,3,12,Loyal,low,75
C298485,317,1,5.23,3,4,1,8,Potential,high,45
C298518,759,1,5401.53,1,4,5,10,At Risk,high,60
C298529,415,1,60.6,3,4,1,8,Potential,high,45
C298541,376,1,1016.5,3,4,3,10,Loyal,high,60
C298557,547,1,162.64,2,4,2,8,At Risk,high,45
C298701,33,1,143.36,5,4,2,11,Potential,low,67.5
C298715,350,1,600.17,3,4,3,10,Loyal,high,60
C298742,331,1,7502,3,4,5,12,Loyal,high,75
C298866,756,1,47.07,1,4,1,6,At Risk,high,30
C298873,666,1,130.75,1,4,2,7,At Risk,high,37.5
C298880,545,1,4801.28,2,4,4,10,At Risk,high,60
C298921,556,1,300.08,2,4,2,8,At Risk,high,45
C298970,82,1,5401.53,5,4,5,14,Champions,low,90
C299040,276,1,20.92,4,4,1,9,Potential,high,52.5
C299336,348,1,650.56,3,4,3,10,Loyal,high,60
C299407,202,1,2400.68,4,4,4,12,Champions,high,75
C299571,214,1,1200.32,4,4,4,12,Champions,high,75
C299578,495,1,7502,2,4,5,11,At Risk,high,67.5
C299695,592,1,35.84,2,4,1,7,At Risk,high,37.5
C299725,585,1,1200.32,2,4,4,10,At Risk,high,60
C299813,9,1,600.17,5,4,3,12,Loyal,low,75
C299820,435,1,4200,3,4,4,11,Loyal,high,67.5
C299846,232,1,40.66,4,4,1,9,Potential,high,52.5
C299848,714,1,35.84,1,4,1,6,At Risk,high,30
C299944,424,1,650.56,3,4,3,10,Loyal,high,60
C299968,565,1,2700.72,2,4,4,10,At Risk,high,60
C300003,560,1,2700.72,2,4,4,10,At Risk,high,60
C300061,346,1,2700.72,3,4,4,11,Loyal,high,67.5
C300121,132,1,7502,5,4,5,14,Champions,medium,90
C300184,92,1,9602.72,5,4,5,14,Champions,medium,90
C300198,510,1,47.07,2,4,1,7,At Risk,high,37.5
C300375,252,1,2700.72,4,4,4,12,Champions,high,75
C300399,547,1,16800,2,4,5,11,At Risk,high,67.5
C300429,411,1,7502,3,4,5,12,Loyal,high,75
C300441,509,1,4801.28,2,4,4,10,At Risk,high,60
C300509,457,1,4801.28,3,4,4,11,Loyal,high,67.5
C300550,424,1,47.07,3,4,1,8,Potential,high,45
C300605,668,1,83.68,1,4,1,6,At Risk,high,30
C300621,50,1,7502,5,4,5,14,Champions,low,90
C300625,373,1,7502,3,4,5,12,Loyal,high,75
C300832,52,1,2700.72,5,4,4,13,Champions,low,82.5
C300834,624,1,20.92,2,4,1,7,At Risk,high,37.5
C300869,576,1,26250,2,4,5,11,At Risk,high,67.5
C300888,591,1,16800,2,4,5,11,At Risk,high,67.5
C300891,388,1,1200.32,3,4,4,11,Loyal,high,67.5
C301090,740,1,46.92,1,4,1,6,At Risk,high,30
C301094,399,1,47.07,3,4,1,8,Potential,high,45
C301157,280,1,143.36,4,4,2,10,Potential,high,60
C301209,97,1,136.35,5,4,2,11,Potential,medium,67.5
C301224,523,1,4200,2,4,4,10,At Risk,high,60
C301225,791,1,47.07,1,4,1,6,At Risk,high,30
C301247,282,1,47.07,4,4,1,9,Potential,high,52.5
C301285,475,1,83.68,3,4,1,8,Potential,high,45
C301302,187,1,1200.32,4,4,4,12,Champions,high,75
C301516,236,1,7502,4,4,5,13,Champions,high,82.5
C301527,254,1,130.75,4,4,2,10,Potential,high,60
C301867,649,1,2700.72,1,4,4,9,At Risk,high,52.5
C301979,675,1,83.68,1,4,1,6,At Risk,high,30
C302107,245,1,4801.28,4,4,4,12,Champions,high,75
C302259,87,1,4801.28,5,4,4,13,Champions,low,82.5
C302318,660,1,4801.28,1,4,4,9,At Risk,high,52.5
C302325,767,1,7502,1,4,5,10,At Risk,high,60
C302326,436,1,300.08,3,4,2,9,Potential,high,52.5
C302407,338,1,300.08,3,4,2,9,Potential,high,52.5
C302421,50,1,162.64,5,4,2,11,Potential,low,67.5
C302513,264,1,300.08,4,4,2,10,Potential,high,60
C302546,59,1,2700.72,5,4,4,13,Champions,low,82.5
C302627,275,1,300.08,4,4,2,10,Potential,high,60
C302630,697,1,242.4,1,4,2,7,At Risk,high,37.5
C302635,516,1,35.84,2,4,1,7,At Risk,high,37.5
C302709,378,1,4801.28,3,4,4,11,Loyal,high,67.5
C302752,278,1,2700.72,4,4,4,12,Champions,high,75
C302795,262,1,600.17,4,4,3,11,Loyal,high,67.5
C302927,191,1,300.08,4,4,2,10,Potential,high,60
C303057,714,1,1200.32,1,4,4,9,At Risk,high,52.5
C303245,313,1,2700.72,3,4,4,11,Loyal,high,67.5
C303351,604,1,300.08,2,4,2,8,At Risk,high,45
C303454,642,1,46.92,1,4,1,6,At Risk,high,30
C303489,275,1,2700.72,4,4,4,12,Champions,high,75
C303503,310,1,5.23,3,4,1,8,Potential,high,45
C303504,554,1,1200.32,2,4,4,10,At Risk,high,60
C303580,602,1,20.92,2,4,1,7,At Risk,high,37.5
C303675,736,1,365.94,1,4,3,8,At Risk,high,45
C303741,239,1,4801.28,4,4,4,12,Champions,high,75
C303745,91,1,1200.32,5,4,4,13,Champions,medium,82.5
C303763,109,1,1016.5,5,4,3,12,Loyal,medium,75
C303814,8,1,650.56,5,4,3,12,Loyal,low,75
C303816,125,1,650.56,5,4,3,12,Loyal,medium,75
C303884,657,1,650.56,1,4,3,8,At Risk,high,45
C303984,722,1,5.23,1,4,1,6,At Risk,high,30
C304245,208,1,1016.5,4,4,3,11,Loyal,high,67.5
C304266,222,1,130.75,4,4,2,10,Potential,high,60
C304293,375,1,1200.32,3,4,4,11,Loyal,high,67.5
C304296,628,1,4801.28,2,4,4,10,At Risk,high,60
C304307,557,1,7502,2,4,5,11,At Risk,high,67.5
C304312,689,1,300.08,1,4,2,7,At Risk,high,37.5
C304432,442,1,60.6,3,4,1,8,Potential,high,45
C304448,531,1,1200.32,2,4,4,10,At Risk,high,60
C304458,666,1,300.08,1,4,2,7,At Risk,high,37.5
C304459,652,1,365.94,1,4,3,8,At Risk,high,45
C304483,764,1,4801.28,1,4,4,9,At Risk,high,52.5
C304504,76,1,2700.72,5,4,4,13,Champions,low,82.5
C304517,227,1,650.56,4,4,3,11,Loyal,high,67.5
C304529,85,1,9450,5,4,5,14,Champions,low,90
C304549,651,1,600.17,1,4,3,8,At Risk,high,45
C304652,344,1,47.07,3,4,1,8,Potential,high,45
C304859,438,1,1050,3,4,3,10,Loyal,high,60
C305005,451,1,20.92,3,4,1,8,Potential,high,45
C305027,154,1,26250,5,4,5,14,Champions,medium,90
C305030,532,1,40.66,2,4,1,7,At Risk,high,37.5
C305173,266,1,300.08,4,4,2,10,Potential,high,60
C305220,723,1,4801.28,1,4,4,9,At Risk,high,52.5
C305329,335,1,4801.28,3,4,4,11,Loyal,high,67.5
C305359,721,1,896,1,4,3,8,At Risk,high,45
C305535,524,1,2700.72,2,4,4,10,At Risk,high,60
C305545,368,1,162.64,3,4,2,9,Potential,high,52.5
C305562,639,1,40.66,2,4,1,7,At Risk,high,37.5
C305576,423,1,15.15,3,4,1,8,Potential,high,45
C305585,563,1,650.56,2,4,3,9,At Risk,high,52.5
C305598,148,1,47.07,5,4,1,10,Potential,medium,60
C305633,111,1,2700.72,5,4,4,13,Champions,medium,82.5
C305799,494,1,7502,2,4,5,11,At Risk,high,67.5
C305812,116,1,300.08,5,4,2,11,Potential,medium,67.5
C305833,265,1,2700.72,4,4,4,12,Champions,high,75
C305888,506,1,15004.25,2,4,5,11,At Risk,high,67.5
C305889,317,1,365.94,3,4,3,10,Loyal,high,60
C305935,384,1,11.73,3,4,1,8,Potential,high,45
C305976,328,1,7502,3,4,5,12,Loyal,high,75
C306096,313,1,4801.28,3,4,4,11,Loyal,high,67.5
C306181,634,1,2700.72,2,4,4,10,At Risk,high,60
C306259,344,1,365.94,3,4,3,10,Loyal,high,60
C306271,293,1,5.23,4,4,1,9,Potential,high,52.5
C306273,52,1,7502,5,4,5,14,Champions,low,90
C306283,115,1,300.08,5,4,2,11,Potential,medium,67.5
C306536,133,1,35.84,5,4,1,10,Potential,medium,60
C306575,556,1,35.84,2,4,1,7,At Risk,high,37.5
C306656,279,1,1200.32,4,4,4,12,Champions,high,75
C306769,83,1,2700.72,5,4,4,13,Champions,low,82.5
C306902,309,1,5401.53,4,4,5,13,Champions,high,82.5
C307006,676,1,47.07,1,4,1,6,At Risk,high,30
C307043,670,1,2700.72,1,4,4,9,At Risk,high,52.5
C307146,719,1,9450,1,4,5,10,At Risk,high,60
C307271,302,1,2700.72,4,4,4,12,Champions,high,75
C307353,54,1,365.94,5,4,3,12,Loyal,low,75
C307361,261,1,60.6,4,4,1,9,Potential,high,52.5
C307440,515,1,1200.32,2,4,4,10,At Risk,high,60
C307537,598,1,322.56,2,4,3,9,At Risk,high,52.5
C307538,780,1,2700.72,1,4,4,9,At Risk,high,52.5
C307609,635,1,600.17,2,4,3,9,At Risk,high,52.5
C307637,11,1,83.68,5,4,1,10,Potential,low,60
C307720,48,1,105.57,5,4,2,11,Potential,low,67.5
C307778,484,1,300.08,2,4,2,8,At Risk,high,45
C307835,552,1,162.64,2,4,2,8,At Risk,high,45
C307870,400,1,5401.53,3,4,5,12,Loyal,high,75
C307906,295,1,162.64,4,4,2,10,Potential,high,60
C307940,568,1,1200.32,2,4,4,10,At Risk,high,60
C308026,443,1,11.73,3,4,1,8,Potential,high,45
C308027,671,1,896,1,4,3,8,At Risk,high,45
C308118,651,1,35.84,1,4,1,6,At Risk,high,30
C308132,411,1,4801.28,3,4,4,11,Loyal,high,67.5
C308343,279,1,1200.32,4,4,4,12,Champions,high,75
C308344,500,1,9602.72,2,4,5,11,At Risk,high,67.5
C308443,275,1,4801.28,4,4,4,12,Champions,high,75
C308695,323,1,187.68,3,4,2,9,Potential,high,52.5
C308729,177,1,573.44,4,4,3,11,Loyal,medium,67.5
C308742,112,1,130.75,5,4,2,11,Potential,medium,67.5
C308764,723,1,105.57,1,4,2,7,At Risk,high,37.5
C308774,76,1,20.92,5,4,1,10,Potential,low,60
C308838,675,1,40.66,1,4,1,6,At Risk,high,30
C308844,170,1,1050,4,4,3,11,Loyal,medium,67.5
C308884,625,1,2400.68,2,4,4,10,At Risk,high,60
C308897,179,1,16800,4,4,5,13,Champions,medium,82.5
C309042,620,1,1200.32,2,4,4,10,At Risk,high,60
C309074,153,1,4200,5,4,4,13,Champions,medium,82.5
C309088,517,1,2700.72,2,4,4,10,At Risk,high,60
C309165,378,1,300.08,3,4,2,9,Potential,high,52.5
C309187,34,1,7502,5,4,5,14,Champions,low,90
C309229,394,1,83.68,3,4,1,8,Potential,high,45
C309263,556,1,378.75,2,4,3,9,At Risk,high,52.5
C309266,606,1,47.07,2,4,1,7,At Risk,high,37.5
C309317,420,1,896,3,4,3,10,Loyal,high,60
C309345,82,1,600.17,5,4,3,12,Loyal,low,75
C309357,349,1,130.75,3,4,2,9,Potential,high,52.5
C309463,732,1,300.08,1,4,2,7,At Risk,high,37.5
C309541,88,1,47.07,5,4,1,10,Potential,low,60
C309608,536,1,1200.32,2,4,4,10,At Risk,high,60
C309799,352,1,650.56,3,4,3,10,Loyal,high,60
C309874,755,1,322.56,1,4,3,8,At Risk,high,45
C309926,180,1,15004.25,4,4,5,13,Champions,medium,82.5
C309927,56,1,600.17,5,4,3,12,Loyal,low,75
C310174,718,1,300.08,1,4,2,7,At Risk,high,37.5
C310356,447,1,1200.32,3,4,4,11,Loyal,high,67.5
C310582,294,1,35.84,4,4,1,9,Potential,high,52.5
C310803,212,1,5.23,4,4,1,9,Potential,high,52.5
C310868,755,1,2400.68,1,4,4,9,At Risk,high,52.5
C310889,556,1,4801.28,2,4,4,10,At Risk,high,60
C311074,71,1,896,5,4,3,12,Loyal,low,75
C311187,26,1,105.57,5,4,2,11,Potential,low,67.5
C311196,518,1,1016.5,2,4,3,9,At Risk,high,52.5
C311251,768,1,16800,1,4,5,10,At Risk,high,60
C311379,610,1,650.56,2,4,3,9,At Risk,high,52.5
C311616,340,1,293.25,3,4,2,9,Potential,high,52.5
C311653,592,1,1016.5,2,4,3,9,At Risk,high,52.5
C311764,642,1,9602.72,1,4,5,10,At Risk,high,60
C311865,555,1,365.94,2,4,3,9,At Risk,high,52.5
C311876,224,1,1200.32,4,4,4,12,Champions,high,75
C311893,726,1,11.73,1,4,1,6,At Risk,high,30
C311992,35,1,300.08,5,4,2,11,Potential,low,67.5
C312116,621,1,1200.32,2,4,4,10,At Risk,high,60
C312196,309,1,896,4,4,3,11,Loyal,high,67.5
C312388,499,1,1200.32,2,4,4,10,At Risk,high,60
C312415,536,1,60.6,2,4,1,7,At Risk,high,37.5
C312583,694,1,300.08,1,4,2,7,At Risk,high,37.5
C312599,137,1,300.08,5,4,2,11,Potential,medium,67.5
C312644,754,1,600.17,1,4,3,8,At Risk,high,45
C312648,682,1,573.44,1,4,3,8,At Risk,high,45
C312663,217,1,242.4,4,4,2,10,Potential,high,60
C312755,147,1,7502,5,4,5,14,Champions,medium,90
C312788,642,1,5.23,1,4,1,6,At Risk,high,30
C312813,500,1,130.75,2,4,2,8,At Risk,high,45
C312846,539,1,83.68,2,4,1,7,At Risk,high,37.5
C312876,619,1,4801.28,2,4,4,10,At Risk,high,60
C312889,381,1,1200.32,3,4,4,11,Loyal,high,67.5
C312903,248,1,20.92,4,4,1,9,Potential,high,52.5
C312945,122,1,4801.28,5,4,4,13,Champions,medium,82.5
C312976,494,1,573.44,2,4,3,9,At Risk,high,52.5
C313039,279,1,60.6,4,4,1,9,Potential,high,52.5
C313105,592,1,300.08,2,4,2,8,At Risk,high,45
C313142,332,1,4801.28,3,4,4,11,Loyal,high,67.5
C313265,732,1,47.07,1,4,1,6,At Risk,high,30
C313367,651,1,4801.28,1,4,4,9,At Risk,high,52.5
C313383,639,1,130.75,2,4,2,8,At Risk,high,45
C313399,64,1,378.75,5,4,3,12,Loyal,low,75
C313435,568,1,4801.28,2,4,4,10,At Risk,high,60
C313457,456,1,4801.28,3,4,4,11,Loyal,high,67.5
C313522,313,1,16800,3,4,5,12,Loyal,high,75
C313586,699,1,300.08,1,4,2,7,At Risk,high,37.5
C313589,22,1,322.56,5,4,3,12,Loyal,low,75
C313694,135,1,1050,5,4,3,12,Loyal,medium,75
C313899,772,1,896,1,4,3,8,At Risk,high,45
C314135,70,1,378.75,5,4,3,12,Loyal,low,75
C314212,115,1,4801.28,5,4,4,13,Champions,medium,82.5
C314347,306,1,47.07,4,4,1,9,Potential,high,52.5
C314375,481,1,9602.72,2,4,5,11,At Risk,high,67.5
C314464,416,1,650.56,3,4,3,10,Loyal,high,60
C314521,472,1,4200,3,4,4,11,Loyal,high,67.5
C314560,724,1,83.68,1,4,1,6,At Risk,high,30
C314615,184,1,1200.32,4,4,4,12,Champions,high,75
C314750,160,1,83.68,5,4,1,10,Potential,medium,60
C314808,193,1,1200.32,4,4,4,12,Champions,high,75
C314810,634,1,2700.72,2,4,4,10,At Risk,high,60
C314818,17,1,1016.5,5,4,3,12,Loyal,low,75
C314924,68,1,40.66,5,4,1,10,Potential,low,60
C315034,474,1,4801.28,3,4,4,11,Loyal,high,67.5
C315262,79,1,2400.68,5,4,4,13,Champions,low,82.5
C315311,627,1,187.68,2,4,2,8,At Risk,high,45
C315368,188,1,130.75,4,4,2,10,Potential,high,60
C315434,105,1,5.23,5,4,1,10,Potential,medium,60
C315453,351,1,130.75,3,4,2,9,Potential,high,52.5
C315517,185,1,130.75,4,4,2,10,Potential,high,60
C315861,84,1,4200,5,4,4,13,Champions,low,82.5
C315915,145,1,40.66,5,4,1,10,Potential,medium,60
C315979,181,1,4801.28,4,4,4,12,Champions,high,75
C316071,428,1,40.66,3,4,1,8,Potential,high,45
C316146,448,1,2700.72,3,4,4,11,Loyal,high,67.5
C316179,603,1,130.75,2,4,2,8,At Risk,high,45
C316208,541,1,322.56,2,4,3,9,At Risk,high,52.5
C316323,77,1,378.75,5,4,3,12,Loyal,low,75
C316375,782,1,1050,1,4,3,8,At Risk,high,45
C316403,622,1,9602.72,2,4,5,11,At Risk,high,67.5
C316475,133,1,5.23,5,4,1,10,Potential,medium,60
C316484,244,1,4200,4,4,4,12,Champions,high,75
C316493,124,1,573.44,5,4,3,12,Loyal,medium,75
C316560,256,1,15004.25,4,4,5,13,Champions,high,82.5
C316581,797,1,20.92,1,4,1,6,At Risk,high,30
C316606,702,1,40.66,1,4,1,6,At Risk,high,30
C316607,283,1,896,4,4,3,11,Loyal,high,67.5
C316610,397,1,130.75,3,4,2,9,Potential,high,52.5
C316660,445,1,83.68,3,4,1,8,Potential,high,45
C316726,595,1,16800,2,4,5,11,At Risk,high,67.5
C316730,270,1,573.44,4,4,3,11,Loyal,high,67.5
C316766,466,1,83.68,3,4,1,8,Potential,high,45
C316797,84,1,5.23,5,4,1,10,Potential,low,60
C316868,34,1,2700.72,5,4,4,13,Champions,low,82.5
C316869,549,1,20.92,2,4,1,7,At Risk,high,37.5
C316957,330,1,7502,3,4,5,12,Loyal,high,75
C317070,541,1,136.35,2,4,2,8,At Risk,high,45
C317073,746,1,322.56,1,4,3,8,At Risk,high,45
C317096,565,1,15004.25,2,4,5,11,At Risk,high,67.5
C317097,624,1,9450,2,4,5,11,At Risk,high,67.5
C317301,486,1,293.25,2,4,2,8,At Risk,high,45
C317359,523,1,2700.72,2,4,4,10,At Risk,high,60
C317372,756,1,162.64,1,4,2,7,At Risk,high,37.5
C317438,536,1,11.73,2,4,1,7,At Risk,high,37.5
C317485,610,1,11.73,2,4,1,7,At Risk,high,37.5
C317573,108,1,5.23,5,4,1,10,Potential,medium,60
C317609,34,1,2700.72,5,4,4,13,Champions,low,82.5
C317627,680,1,293.25,1,4,2,7,At Risk,high,37.5
C317628,30,1,300.08,5,4,2,11,Potential,low,67.5
C317704,345,1,573.44,3,4,3,10,Loyal,high,60
C317738,254,1,40.66,4,4,1,9,Potential,high,52.5
C317765,500,1,9450,2,4,5,11,At Risk,high,67.5
C317814,66,1,4801.28,5,4,4,13,Champions,low,82.5
C317902,467,1,46.92,3,4,1,8,Potential,high,45
C318000,55,1,4801.28,5,4,4,13,Champions,low,82.5
C318027,709,1,300.08,1,4,2,7,At Risk,high,37.5
C318089,353,1,322.56,3,4,3,10,Loyal,high,60
C318189,763,1,162.64,1,4,2,7,At Risk,high,37.5
C318221,306,1,40.66,4,4,1,9,Potential,high,52.5
C318250,451,1,9450,3,4,5,12,Loyal,high,75
C318252,270,1,2700.72,4,4,4,12,Champions,high,75
C318299,396,1,162.64,3,4,2,9,Potential,high,52.5
C318319,691,1,7502,1,4,5,10,At Risk,high,60
C318329,132,1,20.92,5,4,1,10,Potential,medium,60
C318368,465,1,1200.32,3,4,4,11,Loyal,high,67.5
C318370,60,1,130.75,5,4,2,11,Potential,low,67.5
C318391,113,1,46.92,5,4,1,10,Potential,medium,60
C318446,244,1,7502,4,4,5,13,Champions,high,82.5
C318478,751,1,1200.32,1,4,4,9,At Risk,high,52.5
C318512,501,1,650.56,2,4,3,9,At Risk,high,52.5
C318650,186,1,1200.32,4,4,4,12,Champions,high,75
C318979,768,1,573.44,1,4,3,8,At Risk,high,45
C318990,374,1,4801.28,3,4,4,11,Loyal,high,67.5
C319005,256,1,130.75,4,4,2,10,Potential,high,60
C319014,243,1,47.07,4,4,1,9,Potential,high,52.5
C319084,143,1,16800,5,4,5,14,Champions,medium,90
C319133,577,1,7502,2,4,5,11,At Risk,high,67.5
C319134,100,1,600.17,5,4,3,12,Loyal,medium,75
C319154,202,1,1200.32,4,4,4,12,Champions,high,75
C319180,503,1,2700.72,2,4,4,10,At Risk,high,60
C319279,414,1,322.56,3,4,3,10,Loyal,high,60
C319422,3,1,47.07,5,4,1,10,Potential,low,60
C319424,565,1,130.75,2,4,2,8,At Risk,high,45
C319491,508,1,650.56,2,4,3,9,At Risk,high,52.5
C319517,172,1,4801.28,4,4,4,12,Champions,medium,75
C319521,312,1,365.94,3,4,3,10,Loyal,high,60
C319528,596,1,40.66,2,4,1,7,At Risk,high,37.5
C319603,551,1,4801.28,2,4,4,10,At Risk,high,60
C319693,531,1,300.08,2,4,2,8,At Risk,high,45
C319716,241,1,300.08,4,4,2,10,Potential,high,60
C319754,667,1,2700.72,1,4,4,9,At Risk,high,52.5
C319771,229,1,7502,4,4,5,13,Champions,high,82.5
C319821,87,1,2700.72,5,4,4,13,Champions,low,82.5
C319870,65,1,365.94,5,4,3,12,Loyal,low,75
C319886,704,1,4801.28,1,4,4,9,At Risk,high,52.5
C319906,441,1,4801.28,3,4,4,11,Loyal,high,67.5
C320054,268,1,9602.72,4,4,5,13,Champions,high,82.5
C320109,257,1,83.68,4,4,1,9,Potential,high,52.5
C320154,256,1,1200.32,4,4,4,12,Champions,high,75
C320260,524,1,9602.72,2,4,5,11,At Risk,high,67.5
C320412,611,1,47.07,2,4,1,7,At Risk,high,37.5
C320420,14,1,83.68,5,4,1,10,Potential,low,60
C320510,460,1,293.25,3,4,2,9,Potential,high,52.5
C320584,378,1,650.56,3,4,3,10,Loyal,high,60
C320602,195,1,130.75,4,4,2,10,Potential,high,60
C320622,712,1,2400.68,1,4,4,9,At Risk,high,52.5
C320757,186,1,26250,4,4,5,13,Champions,high,82.5
C320778,616,1,896,2,4,3,9,At Risk,high,52.5
C320949,640,1,2700.72,2,4,4,10,At Risk,high,60
C321070,417,1,47.07,3,4,1,8,Potential,high,45
C321121,29,1,143.36,5,4,2,11,Potential,low,67.5
C321200,12,1,143.36,5,4,2,11,Potential,low,67.5
C321310,103,1,5.23,5,4,1,10,Potential,medium,60
C321315,124,1,47.07,5,4,1,10,Potential,medium,60
C321332,182,1,35.84,4,4,1,9,Potential,high,52.5
C321375,257,1,7502,4,4,5,13,Champions,high,82.5
C321420,398,1,573.44,3,4,3,10,Loyal,high,60
C321454,160,1,4801.28,5,4,4,13,Champions,medium,82.5
C321712,222,1,35.84,4,4,1,9,Potential,high,52.5
C321725,747,1,162.64,1,4,2,7,At Risk,high,37.5
C321728,305,1,896,4,4,3,11,Loyal,high,67.5
C321936,144,1,5401.53,5,4,5,14,Champions,medium,90
C322015,621,1,1016.5,2,4,3,9,At Risk,high,52.5
C322042,325,1,2700.72,3,4,4,11,Loyal,high,67.5
C322286,206,1,26250,4,4,5,13,Champions,high,82.5
